RhesusEnsembl	d5.d0_logFC	GENE_ID	HUMAN_ID	d5.d0_logCPM	d5.d0_LR	d5.d0_PValue	d5.d0_FDR	entrezgene	ENTREZ_ID	description	X912P0	X1007P0	X1005P0	X903P0	X906P0	X806P0	X440P0	X448P0	X465P0	X493P0	d0	X912P1	X1007P1	X1005P1	X465P1	X493P1	X912P2	X1007P2	X465P2	X493P2	X903P3	X906P3	X806P3	X1005P4	X806P4	X440P5	X448P5	X903P6	X906P6	X440P7	X448P7	rowmeans
ENSMMUG00000012351	1.928450804	CSF2RB	ENSG00000100368	6.769203913	22.3907372	2.22E-06	0.000260607	697508	1439	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) [Source:HGNC Symbol;Acc:HGNC:2436]"	31.35049125	33.64586812	52.4299327	27.35633781	13.3385877	15.27732803	30.13251641	28.31167591	15.52446115	23.53495992	27.83400686	36.63477561	51.43664773	16.51966967	17.63327317	19.91768177	39.91381491	28.37751809	18.93292618	24.8103524	19.21451619	19.67534798	42.80712706	29.82679988	58.73248677	93.63590388	87.25268355	61.0746985	110.1112254	509.8490404	154.5632609	57.0607303
ENSMMUG00000017541	1.442296028	CUL1	ENSG00000055130	7.197488939	18.03277622	2.17E-05	0.00186468	NA	8454	cullin 1 [Source:HGNC Symbol;Acc:HGNC:2551]	45.46071705	40.05421082	37.61333982	34.67509227	61.44718685	43.62431997	18.15065713	42.16784526	46.41859847	50.33526818	42.89608262	55.69481103	44.34704803	47.91292181	38.91066885	40.91396911	63.09398252	44.89410671	44.96452209	51.44166179	52.90271407	68.38335914	99.03417457	58.80446359	91.14776958	108.1116553	88.61880481	113.1894794	93.06600573	22.00591871	88.46624372	57.86171721
ENSMMUG00000020903	5.133586058	CXCL10	ENSG00000169245	5.619213943	33.25069386	8.10E-09	1.48E-06	574243	3627	"Macaca mulatta chemokine (C-X-C motif) ligand 10 (CXCL10), mRNA. [Source:RefSeq mRNA;Acc:NM_001032892]"	7.221941847	6.617580365	0.091641883	0	8.399491191	15.02911284	0.458869112	6.531140985	6.548211449	12.44019256	6.582895907	2.601587654	4.425566296	6.987010901	10.27111989	15.67389281	11.54616376	10.15382532	6.084495713	4.525403947	13.23212273	46.2204742	218.4391248	159.6809926	206.2791471	27.57092946	373.5823116	68.57423551	196.510213	184.3577361	135.7294096	58.85946484
ENSMMUG00000013220	1.696735957	CYBB	ENSG00000165168	9.290855837	22.75942474	1.84E-06	0.000224075	696542	1536	Cytochrome b-245 heavy chain; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6X7S5]	107.6309518	109.3518487	60.89020669	121.4777728	97.25279274	172.8665405	91.69604807	104.8703289	137.7257866	155.3706253	108.4914003	189.237989	219.7902567	87.713898	176.4686231	191.4676636	251.3071792	225.6652304	174.6692541	137.9268484	111.7296433	158.8819082	266.7358456	317.8199369	337.2113828	343.1422877	308.8233809	393.7432111	265.525498	280.2781374	327.7481477	197.5006408
ENSMMUG00000012442	3.523939505	DDX58	ENSG00000107201	7.681624941	83.02171414	8.12E-20	5.80E-17	704638	23586	"Macaca mulatta DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 (DDX58), mRNA. [Source:RefSeq mRNA;Acc:NM_001042668]"	17.39957644	23.12844836	40.47306009	29.8214853	29.10744645	37.56374056	10.6010454	23.28673839	11.40605927	22.62645821	23.20759338	24.80453732	18.74434007	21.38077218	8.461469416	24.61379901	25.17655058	28.27679869	9.664005336	17.48695766	37.53264388	51.42523894	139.0104402	111.6609904	135.205669	171.0884775	331.8181767	222.0397881	282.0833014	513.099624	254.0591156	89.10155848
ENSMMUG00000001880	3.918307686	DDX60	ENSG00000137628	7.822181313	123.9648809	8.57E-29	1.36E-25	693567	55601	DEAD (Asp-Glu-Ala-Asp) box polypeptide 60 [Source:HGNC Symbol;Acc:HGNC:25942]	10.9069407	8.776685825	11.55925608	11.60151057	15.24417951	20.2777272	7.911585136	9.156692335	25.46636674	12.03149539	11.58038333	13.51840125	5.863309053	6.395956324	20.3750309	12.89850906	11.18931562	8.303362889	19.49728474	8.029796205	19.76225296	32.42189665	116.1326839	55.54733739	125.5376683	118.2961732	234.0886959	162.3798088	192.0995167	328.4509632	122.5472227	58.20892084
ENSMMUG00000003634	2.720805708	DDX60L	ENSG00000181381	8.362605696	68.75965036	1.11E-16	5.68E-14	693749	91351	DEAD (Asp-Glu-Ala-Asp) box polypeptide 60-like [Source:HGNC Symbol;Acc:HGNC:26429]	32.0654218	43.48513867	55.94736969	48.41542845	37.04175615	58.69264068	59.46943698	37.18831677	25.35093289	42.23118	42.85815934	30.99605862	39.4052423	37.21502648	22.85921333	39.5535295	31.40054535	33.5784642	22.13235316	36.54263687	47.23867815	42.98787662	134.0993776	80.63472114	160.8645382	198.1104689	313.2624359	249.7985299	177.0393189	477.3824636	226.1853181	94.70581397
ENSMMUG00000013835	3.19702919	DHRS9	ENSG00000073737	3.686785639	10.87980525	0.000972185	0.045687103	705554	10170	dehydrogenase/reductase (SDR family) member 9 [Source:HGNC Symbol;Acc:HGNC:16888]	1.487928255	1.147101748	0	2.226840788	1.009480134	1.267544685	16.26880445	2.11932529	1.686400458	1.180346614	1.37773647	4.094460255	5.744303849	0	2.440130573	1.846806942	6.410377616	3.405550118	3.427762063	1.003585923	4.903371474	7.383864052	26.57052617	8.603303396	13.57594998	22.92776953	20.44155917	12.17007692	27.88509346	46.81508005	29.92437489	9.265590629
ENSMMUG00000014755	3.211377482	DHX58	ENSG00000108771	6.068183065	62.75121078	2.35E-15	9.31E-13	709116	79132	Putative ATP-dependent RNA helicase DHX58; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7G3U0]	21.9748815	22.83391344	20.68623187	11.68943832	13.85544935	5.493938157	9.030057556	9.14802201	11.55064271	11.65309798	11.67126815	15.41630892	17.21317167	6.101516534	11.88969106	6.7594766	19.10418038	18.31423602	14.96705297	11.19425743	28.33700982	29.59685596	84.427975	64.41726076	78.34985094	102.3875786	122.8213858	107.1430894	129.0791691	212.7212732	162.5664589	46.02411574
ENSMMUG00000007740	1.323883349	DNAJA1	ENSG00000086061	7.872884433	16.76262407	4.24E-05	0.003203857	703765	3301	DnaJ homolog subfamily A member 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7C2X2]	67.18565915	65.76261103	71.4941227	91.47141787	80.69891582	83.07379991	114.4171582	113.3078478	54.59775305	73.08856916	76.89374249	74.64627123	48.40288938	79.14820225	61.23732141	77.7111213	52.26054334	45.72929223	57.99948445	82.86977479	56.64925123	71.41615303	88.96294733	123.4714998	159.4691095	168.0858971	186.4111759	112.8374644	98.89082599	78.39499561	124.3089902	88.8000355
ENSMMUG00000016818	1.075437318	DR1	ENSG00000117505	7.098123204	10.85474545	0.000985429	0.046034995	707632	1810	Protein Dr1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7C9G1]	46.51539404	38.84402813	25.10733198	28.07319697	45.0978795	37.91277156	25.48097605	45.44231815	38.64413477	37.62216769	38.27845317	67.24435199	43.681913	28.44436294	37.24478629	45.54723623	50.35295043	45.32961415	37.61899368	39.38625899	38.19877751	54.29462705	47.94352243	16.37154837	42.32083378	54.8822562	80.79229777	61.6731245	73.7172349	56.04202684	41.53934687	44.37887542
ENSMMUG00000016383	2.565243284	DTX3L	ENSG00000163840	7.89571666	68.35577386	1.37E-16	6.29E-14	714914	151636	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7G2R1]	60.24799635	47.54817528	35.50800291	39.6565844	75.93849853	49.1352093	72.81154114	47.17737495	48.18381278	50.58727301	48.65951104	71.31595614	54.38210662	95.15982545	42.30907426	47.63201228	67.32596017	58.05523627	60.69230913	47.58825709	86.97558137	145.7085173	250.9720651	274.1841924	238.4489377	178.3742682	366.6850345	270.5030398	279.8839847	353.8002739	166.2532376	122.7681446
ENSMMUG00000007176	6.006307096	DYSF	ENSG00000135636	6.673288425	145.7956624	1.44E-33	2.94E-30	NA	8291	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	1.093302043	0.26563146	1.956977908	0.892495225	0.674315683	0.719693678	2.726031226	0.650161165	0.650859172	2.470481698	0.806094452	3.600294442	2.899140687	2.971897245	0.805394973	1.381672152	3.949537427	0.834111656	1.099049844	2.543113086	0.814416161	1.942566005	13.14498902	13.20519682	15.97537511	77.35507753	56.82921274	50.17412256	76.26991555	135.279868	98.23850941	19.04711366
ENSMMUG00000001220	2.807629205	EMR1	ENSG00000174837	5.121706906	15.60599212	7.80E-05	0.005335455	NA	2015	"egf-like module containing, mucin-like, hormone receptor-like 1 [Source:HGNC Symbol;Acc:HGNC:3336]"	1.384499096	1.158852547	18.35899844	2.930468164	6.239695194	14.15321846	0.879685664	5.571700444	6.276700242	12.08127943	5.905697819	7.303028201	7.975086346	0	4.693662926	13.84564677	10.52607917	5.884956728	5.832211744	10.35383252	4.650607038	8.51651832	25.91057229	2.15365941	37.0791698	43.09427382	41.92300254	26.99054352	56.93620396	232.8629672	73.05481613	22.95406454
ENSMMUG00000019418	1.936772224	EPB41L3	ENSG00000082397	6.898760907	23.16679157	1.49E-06	0.000186262	NA	23136	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6R9F7]	19.69868127	13.62637949	6.100233929	8.690719328	15.22160958	14.74065076	17.82702353	26.33266286	15.36430428	28.88789837	15.29295693	17.98977813	20.59000721	10.56973534	12.73145459	22.8603307	27.38140191	14.71170965	15.94498215	22.70388497	13.94876301	18.20380806	24.64196991	34.13817496	31.95801773	62.59483939	46.62323067	30.30067692	8.371502622	5.388616498	51.71797258	21.99536735
ENSMMUG00000020431	1.485706921	EPS8	ENSG00000151491	5.480504662	13.47112106	0.000242264	0.014251675	702777	2059	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6TUH1]	10.55537534	10.81131547	8.706168247	5.811122772	6.777621462	10.51739637	7.824476829	12.64808079	6.551352193	8.622596629	8.664382438	14.29673393	24.30993741	16.79606456	7.127773245	6.269890488	14.40687182	9.347232407	9.379249356	5.561042573	6.916620559	6.677163013	19.70971839	30.67505568	21.11473523	19.28182617	24.35372999	14.06453812	5.641469504	3.485851348	12.66675762	12.03025892
ENSMMUG00000014926	4.079165944	EPSTI1	ENSG00000133106	7.649118403	184.7869858	4.37E-42	1.25E-38	700208	94240	epithelial stromal interaction 1 (breast) [Source:HGNC Symbol;Acc:HGNC:16465]	33.03370666	29.60832652	27.69701475	35.34615211	31.10396609	39.64716507	57.32748487	26.48170463	32.89122924	42.85871509	32.96246795	19.83309689	20.12936256	14.94726594	28.76953291	29.88874229	13.51979074	13.95551653	36.98329069	30.34803899	73.25188959	105.146325	296.3404847	224.3723611	321.1194565	386.4992733	667.7118939	312.7182226	268.6708752	695.4816918	422.964293	144.6215623
ENSMMUG00000029350	1.562194986	ERO1L	ENSG00000197930	7.990195328	16.92311038	3.89E-05	0.002997445	708329	30001	ERO1-like protein alpha; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7ALA6]	84.91718846	76.51457239	53.56986801	91.13661044	117.2996869	184.4337307	57.55993541	94.11374159	151.0618842	118.2397373	92.62517602	97.98612261	106.1050395	110.1327304	143.4666781	156.6736927	158.1257309	121.692193	155.3250496	94.51024576	100.2978259	115.3527818	197.2291757	201.6035628	238.8044627	227.687968	301.6633709	221.0897308	171.4097366	281.7661981	163.6132067	146.4460819
ENSMMUG00000001248	2.195818322	F13A1	ENSG00000124491	9.014372733	20.66777076	5.46E-06	0.000565873	711264	2162	Coagulation factor XIII A chain; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7D3L5]	55.4639294	85.28268629	50.48365468	22.49791954	47.88007131	65.17092957	150.4214076	215.1055929	78.7101782	105.7987727	71.94055389	190.9963874	160.1967323	62.41359688	82.80329879	134.2646069	140.8319408	191.0012957	78.36747964	156.3963137	58.18909192	103.4962681	127.7961682	54.3076862	89.31662974	377.1167841	308.9828678	284.2111783	193.2467222	148.6920742	230.9723136	135.0138193
ENSMMUG00000010274	1.331300478	FAM111A	ENSG00000166801	6.884484543	11.83522168	0.000581208	0.029567136	701070	63901	"family with sequence similarity 111, member A [Source:HGNC Symbol;Acc:HGNC:24725]"	27.2318553	26.14666377	48.77973833	13.54747791	26.71507007	40.58118004	16.94315505	29.94130198	38.30246845	28.60391594	27.91788562	32.02009884	33.97599873	36.02937264	33.44507722	30.4480913	32.11678109	31.85456542	40.8729537	26.09624552	31.92695809	38.56326692	57.62655976	34.19298304	53.06133312	55.98954607	74.76449333	59.29642817	50.54860337	69.35446753	49.06511175	38.93472542
ENSMMUG00000019515	2.638563641	FAM129A	ENSG00000135842	7.622238161	37.60402107	8.67E-10	1.77E-07	714427	116496	"family with sequence similarity 129, member A [Source:HGNC Symbol;Acc:HGNC:16784]"	18.63340538	26.00860296	75.05220868	29.39126869	19.58643258	25.61173198	16.22065894	18.00403055	18.15482962	18.86591799	19.22617529	34.04031789	45.85408518	7.50095382	13.33951066	19.62808194	25.94727958	25.46247194	17.39634588	20.96438212	18.27743211	19.26115648	63.31707254	80.99098012	35.49989354	132.3346128	160.6558443	93.14318531	121.2064956	446.9879467	183.7342716	61.03571359
ENSMMUG00000023668	3.113842004	FBXO6	ENSG00000116663	3.580193038	11.73427962	0.000613593	0.031103959	722740	26270	F-box protein 6 [Source:HGNC Symbol;Acc:HGNC:13585]	7.498838419	5.377810346	8.442286776	0	1.774731203	3.565480534	0	2.097549666	2.898916343	2.490150598	2.694533471	5.653957317	5.984507713	5.490754577	2.826291654	3.636422443	6.04594704	6.985039624	5.785177779	3.733632043	12.11521775	11.34366727	22.88440688	6.535836608	19.09391675	26.75958098	26.01196255	20.87027	21.02314243	66.97403855	53.12224003	12.23405913
ENSMMUG00000014402	3.007165068	FCN1	ENSG00000085265	8.439466873	13.48320122	0.000240709	0.014218727	712405	2219	ficolin (collagen/fibrinogen domain containing) 1 [Source:HGNC Symbol;Acc:HGNC:3623]	19.02160133	92.98831623	39.12768998	3.775732269	24.859383	36.84329885	531.6559508	161.4827027	154.0134713	303.0605506	66.05800311	39.18991265	167.4830978	58.99779341	166.1904355	284.5067654	57.1163249	172.7707049	166.0560288	365.7340483	68.90832112	57.50831007	201.9700871	208.3911267	254.3026839	1402.169193	424.9951571	411.3217136	212.3283686	626.4220372	1658.575373	279.0588727
ENSMMUG00000011520	1.875036506	FKBP5	ENSG00000096060	7.619870688	33.61671373	6.71E-09	1.26E-06	NA	2289	FK506 binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3721]	94.62631438	93.77556791	57.56908545	71.54643515	95.43393964	162.1622937	101.2498542	100.2318518	91.39536785	102.8273954	95.03012701	130.3529335	91.3833701	91.43564861	84.76125927	71.86142474	134.1205621	72.32275464	100.1902297	105.8325576	76.98655988	112.9959665	172.1148949	151.6025689	135.5943472	271.445775	349.2567023	201.1162466	252.8920316	223.5173509	396.4974577	139.9032916
ENSMMUG00000000662	3.743304346	GBP1	ENSG00000117228	9.650949526	102.4416067	4.44E-24	4.89E-21	694538	2633	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7A8B5]	62.81892069	76.2780506	158.6900629	37.3947731	88.90991398	88.5896052	66.6230023	89.86066763	73.71668489	119.6990186	82.4338279	53.34836203	56.58441753	69.3718497	72.53842704	88.30809239	45.74467056	62.73507472	79.06129883	82.62160284	190.0210886	402.7558914	893.1985251	692.8639398	1218.403382	781.5708236	1247.512658	623.5662213	635.6233465	1940.492568	1096.266987	373.1723309
ENSMMUG00000019251	2.662814465	GBP3	ENSG00000117226	7.250971287	41.64972937	1.09E-10	2.52E-08	NA	2635	guanylate binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4184]	16.32407542	22.33507989	15.09825399	12.16790779	20.64469079	41.31369912	58.68248392	37.67336567	18.08238771	27.65932749	21.48988534	17.12762314	17.67574062	17.65319272	19.8142904	27.02823014	18.1704911	16.32334527	19.56973004	22.30346072	20.32660938	44.50322024	90.8915965	83.63787953	116.969692	109.0254846	188.6497182	54.85360165	144.1493805	468.8254326	251.5312862	67.30037591
ENSMMUG00000000663	2.501755975	GBP6	ENSG00000183347	7.453544143	54.90924982	1.26E-13	3.84E-11	694684	163351	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6RNS5]	19.42059191	24.90014673	22.27634918	8.386681366	21.62446704	28.0997509	19.45118485	20.64652466	16.95169878	22.42298924	21.13549585	22.10341665	16.57637523	25.95092243	11.2121625	13.83720945	15.53904763	13.79860008	10.3822965	17.39209611	27.51692896	44.05065221	130.2380939	76.78372797	162.8015887	66.75328993	137.0880858	56.71367481	74.52659594	185.2226095	87.84505933	46.68376061
ENSMMUG00000019590	3.293213487	GCA	ENSG00000115271	5.139303096	15.87028168	6.78E-05	0.00475348	702138	25801	Grancalcin; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7B9J4]	7.635790008	9.136200966	24.68842688	0.137133133	4.040772175	3.122313462	0	11.89110448	12.00065009	14.90104242	8.385995487	8.985521201	23.05895062	0	18.56250875	14.10250996	18.94864163	18.70006169	14.35399571	21.33191657	6.039180686	9.024294866	10.72849412	7.579734164	9.213425759	57.33316242	95.31145063	46.01927195	363.4406977	605.8622838	173.9423875	53.66973078
ENSMMUG00000004084	4.064986716	GCH1	ENSG00000131979	3.942838496	18.07121511	2.13E-05	0.001843572	695675	2643	GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]	4.569590038	4.160347199	0	0	9.74356004	9.731920118	0.483905799	2.341747026	3.288330053	3.452355481	3.370342767	3.135468279	2.800219676	0	5.289816893	4.537396518	3.573433061	2.739213724	4.812357186	3.806491545	12.55868107	9.967759233	28.16976578	60.39241954	37.04983858	34.23375823	75.80367992	34.65910948	18.3623422	41.235136	35.86381298	15.22541519
ENSMMUG00000011386	2.198115426	GIMAP4	ENSG00000133574	9.080222049	40.59152327	1.88E-10	4.19E-08	713506	55303	GTPase IMAP family member 4; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6W7B1]	102.115965	192.1048465	142.1157717	204.5188313	148.2393536	160.0700614	316.9787102	158.2029814	166.6083844	190.9019388	163.3392229	99.25206022	124.4313528	324.5027321	201.9433987	200.7427845	77.78902458	84.63816862	228.7883064	170.4903037	211.5934861	310.0128996	432.9352228	804.0931339	540.4043882	727.9680642	687.8172315	343.4863849	171.9809846	80.16023593	444.5506475	268.3145885
ENSMMUG00000005312	1.647963022	GLRX	ENSG00000173221	6.900057813	27.18969482	1.84E-07	2.78E-05	695550	2745	Glutaredoxin-1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7GJV9]	86.39274356	99.83209727	89.80976079	73.31498533	75.84248868	79.15692897	88.14450357	133.2700664	83.92844895	64.39165035	85.16059626	99.17868542	121.5606778	31.3010913	100.0093642	77.06428077	117.6514906	104.0279274	108.9165543	58.74573505	81.42790142	98.39296697	152.9990893	91.59563555	137.1443143	207.7732229	270.6362719	162.6584679	192.9828996	812.4836896	250.0744941	138.3569478
ENSMMUG00000022884	2.95336189	GLUL	ENSG00000135821	6.972005554	19.91273058	8.11E-06	0.000793654	715952	2752	Glutamine synthetase  [Source:UniProtKB/TrEMBL;Acc:F7CAM5]	27.23166835	30.18171108	48.1988611	7.489304316	13.70303609	9.116662007	0.22346414	48.72668203	24.44827893	36.18998298	25.83997364	42.5934565	57.93181444	20.2364943	17.09958984	27.68837322	77.74205429	48.98801554	20.0008005	32.13905994	19.43908687	20.75970105	88.84023903	47.07503133	98.83901327	158.7386593	173.9432303	125.1875721	100.6273076	488.1434263	215.8928743	70.91384836
ENSMMUG00000006481	1.563951189	GNS	ENSG00000135677	7.559457912	19.45401402	1.03E-05	0.000982076	717500	2799	N-acetylglucosamine-6-sulfatase; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7HBI0]	68.99907412	89.71299257	42.62683923	65.15448201	65.89537593	58.82822037	43.65839684	110.7610004	67.48944392	71.31126177	66.69240993	88.7116309	112.2836552	54.69829408	58.21116645	70.4509349	93.640023	89.99837172	79.76801876	64.32660504	76.19960475	53.48467227	124.17606	111.405908	131.1906607	108.7182914	248.9803406	233.1763282	92.72902346	396.1570296	99.00266864	102.3915458
ENSMMUG00000016671	4.079676308	GPR84	ENSG00000139572	3.220622374	19.2392016	1.15E-05	0.001085873	705309	53831	Inflammation-related G-protein coupled receptor EX33; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6W0J1]	0.484936086	1.296034427	5.527923643	0	2.303023282	0.826220157	0	0.613970649	2.687035415	1.410533811	1.061127292	0	1.802808096	0	1.496982196	2.166838337	1.474750152	0.369971724	0.893723477	1.730370997	0.518294774	3.332079515	5.14225271	2.701600415	1.58923942	21.66842811	24.11075598	11.27290881	60.13957819	155.604963	83.25528012	13.14735012
ENSMMUG00000000117	1.802533961	HCK	ENSG00000101336	7.420484369	21.81211415	3.01E-06	0.00033846	715723	3055	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7H8A7]	82.68799817	84.03275163	31.98403172	26.33259775	30.45202987	37.34462603	43.91936177	69.07778148	49.89228547	48.97857711	46.44896944	115.3992238	124.8493078	27.19764216	41.1056335	50.21406741	132.1932015	96.33978741	58.64045003	47.29289656	42.32244815	43.81735414	114.4063966	76.38070547	135.8200237	156.793293	148.7769075	106.229558	115.4748061	303.5028457	239.6926	89.37170632
ENSMMUG00000010316	5.590707193	HERC5	ENSG00000138646	7.237479729	57.54248066	3.31E-14	1.15E-11	NA	51191	HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:HGNC:24368]	4.527178377	2.841127229	13.47485735	0	3.233104836	16.44145743	0.706505627	4.273707436	5.761180018	4.410403851	4.342055644	2.384273001	2.316725439	2.595051989	3.126043869	2.839126519	3.28492612	2.635882449	3.659412976	2.695803457	8.828327135	16.48126521	129.6656272	62.10748936	150.2820134	149.6021925	330.6966341	102.7778335	181.3909021	596.7707273	193.1995448	66.76697749
ENSMMUG00000010314	3.540664804	HERC6	ENSG00000138642	6.564318575	75.78628926	3.16E-18	1.96E-15	NA	55008	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6RI57]	10.80027834	6.217011383	27.18132838	8.809243752	17.58579376	11.27073723	9.40707145	7.976545549	14.14505038	14.42223737	11.03550779	7.078776872	4.710059969	8.822024687	12.08579133	12.19876452	12.86428068	8.857832077	13.60148161	8.318577875	11.83180874	21.72720752	77.34477478	20.32977104	79.43725021	73.90136373	190.064042	94.76934661	160.3914746	229.8919056	88.47298062	42.15049375
ENSMMUG00000005229	1.769862124	HIP1	ENSG00000127946	6.68737718	25.60224804	4.20E-07	5.82E-05	716133	3092	huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913]	19.08348522	24.57526022	22.74826438	20.3578805	16.62411378	16.0943772	38.53420683	29.18688418	24.10912384	23.49508268	23.12167353	29.01046031	29.60049807	24.21528383	19.88216175	19.21432545	29.57474845	25.33325366	23.35309448	24.85285353	15.90906378	18.77723169	30.05059392	22.69340753	21.76415265	85.97275909	50.93667463	34.37218182	31.89024389	61.32623322	84.8096225	30.6115841
ENSMMUG00000009650	1.552592062	HIRA	ENSG00000100084	6.370312963	16.91937898	3.90E-05	0.002997445	719142	7290	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6YJS8]	19.51735069	16.40783079	8.294800709	25.0754586	18.57882026	8.748123447	15.62522389	14.56026872	15.60929933	14.29178016	15.61726161	15.90044649	15.50768246	8.954510469	11.26201028	11.98569043	18.08034221	13.81366284	9.628872173	14.01738965	18.10001523	20.68687738	33.56492658	21.47267408	36.01582941	34.4265035	45.96593506	31.2292943	39.9920909	52.74665808	37.20489598	21.5755088
ENSMMUG00000002653	2.949621523	HK3	ENSG00000160883	7.016419082	40.70975909	1.77E-10	4.01E-08	698120	3101	hexokinase 3 (white cell) [Source:HGNC Symbol;Acc:HGNC:4925]	26.59918249	35.11499579	5.597552473	8.685483955	11.33475917	13.10877915	8.799506299	35.39315791	18.71396557	22.9026351	15.91137236	32.55566788	48.27983572	19.50160252	23.58141494	21.82792301	68.81338201	41.34127561	18.23115136	25.94259861	15.27174285	12.31876934	55.88047986	36.22058067	60.87576811	114.428385	136.6215653	98.54405313	117.3030427	232.1517	164.3338861	51.00916142
ENSMMUG00000007221	3.532440068	HMOX1	ENSG00000100292	5.980628762	22.72704547	1.87E-06	0.000224301	719266	3162	heme oxygenase (decycling) 1 [Source:HGNC Symbol;Acc:HGNC:5013]	29.49724769	29.16420162	0.202585838	6.417059263	16.09237519	8.160215019	1.014387532	27.52826942	8.042022185	16.76571708	12.1262951	39.43635228	40.1766185	12.82622139	11.44080338	13.36141737	41.89304323	25.7523443	11.20878195	18.89638986	22.58847401	11.97975143	35.40365107	22.25468926	37.50785627	151.4549532	135.1798483	121.7448057	120.7222238	313.5473489	288.8593978	53.9706351
ENSMMUG00000028856	1.77785032	HSH2D	ENSG00000196684	5.034971588	11.50466124	0.000694219	0.034460604	NA	84941	hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]	23.05392922	11.62620653	17.47965765	5.489920368	9.073429424	8.788862848	20.11071965	9.111249424	5.966855653	11.82169662	10.36872798	14.2236989	6.556325859	4.085928502	5.013126895	7.208928709	14.56425159	8.454144442	5.164255556	8.879116708	23.68688525	12.42755171	28.70081492	14.83672829	24.53279619	24.64997551	49.62047064	38.71050288	37.00987777	74.70411481	44.98400476	19.01786758
ENSMMUG00000023469	1.573329999	HSP90B1	ENSG00000166598	9.566913463	16.10520431	5.99E-05	0.004240318	699568	7184	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6W970]	191.7229921	223.8454723	151.7806808	394.7733965	217.6814247	226.9770389	393.2601258	198.3086221	174.4331184	183.7595939	207.9950234	211.0421277	218.0965693	373.1306993	212.8123507	239.6047925	168.231068	164.695881	220.1789906	190.7319848	274.9713381	243.4692237	271.2880068	466.078814	317.389078	757.462241	449.3081565	466.7722287	297.8949204	173.5129118	737.6087226	293.6940857
ENSMMUG00000029821	3.24102259	HSPA1B	ENSG00000224501	7.833611933	57.71464828	3.03E-14	1.08E-11	NA	3304	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7D4F0]	46.88597197	72.29243781	18.7606764	25.91647919	37.5863868	26.28225097	68.11765971	84.07234982	15.70805372	44.47465563	41.03052122	60.21678707	100.0857911	67.46493915	19.84139328	35.41084419	42.77579851	45.93661415	22.00997182	72.38082409	36.63794346	37.78813772	96.83634489	152.9476096	165.0543346	334.4508577	387.0652369	117.865157	64.35454101	82.62463652	173.7916129	85.18787658
ENSMMUG00000005217	2.132443108	HSPA5	ENSG00000044574	8.366017678	52.52889807	4.24E-13	1.24E-10	703193	3309	78 kDa glucose-regulated protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7C3R1]	99.27417281	127.7627867	109.7684833	77.8245905	111.0201806	105.4804646	124.8062255	118.3231876	118.8815693	82.59867998	110.394332	129.6132858	112.7261195	131.8473308	71.00129867	89.54777623	105.5008483	78.51345627	102.7611299	88.32920758	106.2327821	119.6017872	183.2694396	171.9528628	193.2230285	464.4180088	346.2570085	316.4239149	264.2846639	359.3109076	456.4604514	165.5671883
