RhesusEnsembl	d6.d0_logFC	GENE_ID	HUMAN_ID	d6.d0_logCPM	d6.d0_LR	d6.d0_PValue	d6.d0_FDR	entrezgene	ENTREZ_ID	description	X912P0	X1007P0	X1005P0	X903P0	X906P0	X806P0	X440P0	X448P0	X465P0	X493P0	d0	X912P1	X1007P1	X1005P1	X465P1	X493P1	X912P2	X1007P2	X465P2	X493P2	X903P3	X906P3	X806P3	X1005P4	X806P4	X440P5	X448P5	X903P6	X906P6	X440P6	X448P6	Rowmeans
ENSMMUG00000013625	1.140605788	ATP11A	ENSG00000068650	7.014258682	13.08794333	0.000297202	0.005561986	712589	23250	"ATPase, class VI, type 11A [Source:HGNC Symbol;Acc:HGNC:13552]"	25.6399056	24.57101464	28.87198444	35.41175813	22.73717868	21.24031467	42.80163527	27.22233763	27.25484381	24.98416658	26.43112162	30.94948604	30.59921008	14.79189423	21.73497023	22.45226803	41.91363679	26.87770374	21.95246921	23.40387627	23.8793146	17.78716994	26.58193773	33.29890378	27.1570503	43.94483615	36.65121879	30.94000863	37.31825863	76.27354072	44.56402961	30.46023077
ENSMMUG00000003444	1.142420058	TMSB10	ENSG00000034510	8.971977936	11.95661836	0.000544536	0.009169285	694305	9168		952.1329864	1103.964789	739.089023	875.6955414	749.1278103	335.6541646	974.7448006	1104.582597	659.208124	976.5791043	913.9142639	921.3777389	1481.209189	889.2390013	957.1430734	1133.885332	740.1518866	784.8104926	943.0837224	873.088775	1470.408232	1555.350246	1108.926766	1279.093642	786.802732	1381.917126	1121.096481	1487.8416	1073.837149	978.4424128	2676.495769	1070.499344
ENSMMUG00000009936	1.143305422	CNIH4	ENSG00000143771	5.635619248	8.117652008	0.00438363	0.048465304	701767	29097	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6Y4B7]	45.3500787	36.02878059	45.4031241	52.11124056	40.67582985	51.56533977	164.096814	44.52257142	87.69815211	60.3654991	48.48423194	72.22268015	61.98645312	47.26035784	119.2323852	95.59457846	107.2933156	86.64381242	101.9946035	47.06098394	34.91461768	53.69520096	84.22390738	26.08223255	88.10829619	79.34787888	89.0045139	75.44294132	90.7441147	170.0271	80.8746789	74.65240276
ENSMMUG00000009188	1.148255024	CAP1	ENSG00000131236	9.64311028	11.47618212	0.000704938	0.011309959	693719	10487	Adenylyl cyclase-associated protein  [Source:UniProtKB/TrEMBL;Acc:F7FR05]	313.5581943	338.3838945	179.9355059	184.0369	226.088822	172.2033535	193.5188098	319.3873475	262.0012321	251.5314943	238.8101582	344.9952806	353.9416368	183.0521526	254.3165291	269.2787472	381.4275806	342.9437562	287.8001557	281.3830262	238.1572592	270.9314114	381.0801092	186.5480146	389.4397649	356.3056391	335.5073929	298.0494457	304.2949806	641.9479677	424.0551387	298.8700514
ENSMMUG00000014761	1.14988098	RAB5C	ENSG00000108774	6.656043365	10.1843269	0.001416394	0.01984853	709308	5878	RAB5L; Ras-related protein Rab-5C isoform a; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7G108]	68.1416376	89.29446466	31.47684304	34.75080208	29.9622898	56.82067553	33.07464441	61.39036215	37.61209556	42.97956437	40.29582997	67.51770302	88.79601986	54.81512732	40.58276242	41.8175618	62.39888999	74.15994345	44.19182901	52.14518796	57.90642706	48.94163565	65.51163834	47.57741052	49.17084053	66.19885968	62.99565337	53.83332054	62.9608904	113.6149578	109.2082829	58.32827736
ENSMMUG00000007418	1.150677966	RELA	ENSG00000173039	5.831889106	8.289993999	0.003986412	0.044819537	715919	5970	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6QZH6]	26.5418956	42.41662818	5.73118063	33.18274653	25.07088636	20.79930807	15.00078809	33.14016677	29.2512716	33.38587986	27.8965836	40.23488713	32.0801538	35.01950776	22.91661826	27.08293956	29.34358707	19.13081635	28.64691709	27.22169007	30.09171347	26.80191666	37.57846419	33.27172382	28.24450918	31.60291453	39.42828766	31.05819384	47.42496874	61.70494186	46.6109127	31.33388052
ENSMMUG00000012939	1.151977887	FERMT3	ENSG00000149781	7.258287234	13.78468957	0.000205	0.00403877	NA	83706	fermitin family member 3 [Source:HGNC Symbol;Acc:HGNC:23151]	74.34030733	73.51612089	25.52781731	41.51941737	43.16913738	30.21925436	68.15646537	65.38805253	47.27655339	52.24268654	49.75961997	80.73443556	86.97754116	41.76865446	41.73963544	48.49148267	120.682435	103.1574385	50.42486037	67.5044119	66.07957123	71.21638086	87.10506224	44.90105427	51.65783876	68.29056444	66.70653091	87.65269922	79.04250917	97.95984696	109.0847408	66.41778355
ENSMMUG00000023567	1.152068621	MAPKAPK2	ENSG00000162889	7.791534504	12.74502994	0.000356956	0.006489148	695044	9261	mitogen-activated protein kinase-activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887]	81.84319094	85.96455633	53.61186584	61.27959409	40.45717876	40.82485532	51.72045371	69.28410652	35.99736976	46.53896243	52.66615978	73.48928808	64.82911492	32.8912714	34.28252643	40.51343381	74.44829523	64.3745292	44.19738035	57.67612467	56.76725098	55.73820606	78.82880902	58.4052272	79.33603812	86.96003485	88.44710352	79.26388455	69.08054435	120.8406503	132.5171787	65.34696752
ENSMMUG00000000757	1.155800239	RNF114	ENSG00000124226	6.881228345	14.19475388	0.000164829	0.003369436	713517	55905	ring finger protein 114 [Source:HGNC Symbol;Acc:HGNC:13094]	37.55739298	39.56852792	53.7574214	20.21719753	39.13347711	31.95216988	22.59733076	41.30746085	43.50802689	44.17671961	39.35100252	37.08335368	38.2036195	29.176395	36.67284547	42.28824888	52.29122629	34.08792503	35.61840618	34.3596735	42.37692967	40.88854841	62.1507618	18.51672084	50.93115357	60.1583608	70.1911769	66.55850166	60.17190996	86.78289378	52.33627376	44.15402165
ENSMMUG00000023316	1.156335092	UBB	ENSG00000170315	8.758447705	13.23017523	0.000275478	0.005229074	696110	7314	ubiquitin B pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:12467]	509.469869	687.7962233	668.6311331	370.1038435	360.9571781	386.554285	435.9416175	681.8596377	335.667013	428.7660394	432.3538285	834.0269887	513.9098425	424.3465938	251.8252196	277.2715646	291.6443103	351.4342638	282.6562404	365.9147469	562.2271418	429.6075337	463.2861239	494.4444876	597.6362059	759.9959574	998.5066824	1757.283915	803.7522426	469.7224385	758.0212265	551.7753522
ENSMMUG00000007334	1.158656541	ZNF281	ENSG00000162702	6.325423645	12.97909568	0.000314988	0.005835064	709466	23528	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7EE00]	12.10268879	13.68463564	19.22020413	5.653434014	18.16379418	22.33856421	16.3117593	14.82001221	18.381765	16.29234211	16.30205071	17.13826216	11.85135519	7.915963659	15.0716111	19.57383347	16.46964904	15.03939705	16.78501015	15.99103301	13.78451399	17.13593053	17.36542114	19.87447341	19.69497077	17.01974168	27.47173861	23.94505283	32.57457779	34.30898515	21.31795376	17.9099558
ENSMMUG00000011146	1.159056012	TP53BP2	ENSG00000143514	6.974435602	13.01555727	0.000308914	0.005737083	705383	7159	tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]	16.95863188	23.03080251	14.13132821	30.35724018	23.94799074	32.89356169	15.84692602	21.64592744	20.70244196	21.5159981	21.58096277	27.02982735	21.42070557	27.33556541	18.16076664	18.1007209	22.07403617	15.04543276	17.91776224	20.89839558	19.89640743	21.76158299	23.9186236	35.3345622	27.79676326	29.11941629	31.22330797	23.68478831	35.86803307	56.63841302	37.96206358	25.0739341
ENSMMUG00000014271	1.159208234	PRKCB	ENSG00000166501	9.090494163	13.7962504	0.000203742	0.004029634	701195	5579	Protein kinase C  [Source:UniProtKB/TrEMBL;Acc:F7BYH7]	106.5825759	133.9396525	128.0884607	150.0611543	146.3976275	159.6149325	135.6370033	126.2162533	140.5835525	117.8446626	134.7883279	123.31229	132.5990443	90.6743382	98.86556857	114.3578637	150.1680643	94.12319571	128.8708326	117.8859747	141.7345067	135.8864007	129.127747	128.1236854	153.4929316	148.7071692	164.2909548	177.163521	181.2567052	375.4914366	187.8949649	143.9664357
ENSMMUG00000022100	1.159810888	MIDN	ENSG00000167470	6.615575729	11.52919753	0.000685116	0.011077049	721215	90007	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7HLY8]	39.36868833	37.59589489	18.08400825	34.78143676	18.73977183	21.09624453	16.06251491	19.99794883	17.75204711	21.40798312	20.54709668	39.69606846	40.72052349	32.34625508	18.56025927	18.20584091	47.6969003	30.97411721	22.52727465	18.73397007	43.09484357	22.06975718	49.8334573	35.33475388	39.01803144	30.17460715	33.49204888	33.28020229	44.80671795	60.62180633	35.97497324	31.40163157
ENSMMUG00000003892	1.162562744	NIPA2	ENSG00000140157	5.69479953	9.30485965	0.002285468	0.028971728	710147	81614	Magnesium transporter NIPA2 isoform a; Non-imprinted in Prader-Willi/Angelman syndrome region protein 2; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7DAX6]	18.03467614	16.74352411	10.69380554	2.670364953	20.3058362	20.59360257	13.43983481	17.48944782	21.45505693	17.50273439	17.49609111	24.36262562	19.01101822	12.59428146	18.10095561	19.57455146	29.17322528	22.72459404	22.09933349	16.63070655	20.3005599	21.00477289	32.33945584	3.740977967	24.30731324	26.62809738	30.02929757	26.67723092	29.62875528	32.83203838	24.98643285	20.52250358
ENSMMUG00000015348	1.162655281	FAM49B	ENSG00000153310	8.022166989	16.03841313	6.21E-05	0.001470372	695449	51571	L1; Putative uncharacterized protein FAM49B; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6YP94]	88.05193085	97.94234891	105.2903215	65.5680656	115.1059846	106.5693323	67.39367221	122.584103	113.049207	109.2234521	105.9298269	123.567667	133.9877419	96.46533341	115.3273725	94.36214328	143.7576419	147.7355701	107.5251471	109.0291657	98.18961893	131.6615359	157.4618741	84.71775964	200.6412111	173.3584619	159.3472743	184.1834225	175.5738686	231.0816846	117.6353418	125.8796085
ENSMMUG00000000419	1.167510546	ARHGAP26	ENSG00000145819	8.347694439	10.92227478	0.000950149	0.014331655	706084	23092	Rho GTPase activating protein 26 [Source:HGNC Symbol;Acc:HGNC:17073]	34.25988661	33.49148815	51.56455968	35.64730147	29.72639344	40.60160359	47.68253063	40.4252078	54.59058421	37.16141237	38.79331009	38.73648361	41.05546199	22.63690071	46.80922663	37.43194295	46.4241364	29.16060063	50.61222313	29.775942	29.60050997	30.55112635	38.10026374	27.93505991	30.39533137	58.88348084	58.39559572	33.67708817	42.43427548	128.4926741	64.99175955	43.04170171
ENSMMUG00000014558	1.169609547	JAK2	ENSG00000096968	8.736913224	13.3214853	0.000262382	0.004993462	694184	3717	Tyrosine-protein kinase  [Source:UniProtKB/TrEMBL;Acc:F7GT47]	72.07473918	49.19374054	79.83394511	64.89303462	53.00638023	70.79354734	43.38311545	56.69840479	79.36507659	81.57050696	67.84329098	83.40136096	61.62769331	27.28854217	62.74286132	77.7217193	108.7465363	72.08913287	61.98812848	59.91675175	58.39082514	69.44336849	112.8160895	104.4225421	134.8941614	104.1128838	163.9458784	120.7987385	108.2992448	171.3416768	62.2235789	82.56747351
ENSMMUG00000019813	1.170154799	NBEAL2	ENSG00000160796	7.721791902	12.46146059	0.000415435	0.007271853	712454	23218	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7BMD6]	25.11004129	22.44441416	19.47571657	21.51308081	16.48031059	11.35421876	24.00877329	20.46479538	23.23499091	20.03962818	20.9889381	25.49049983	20.91780155	12.44875042	18.81677882	14.90567966	29.16170436	15.33962169	16.26405159	16.0178822	25.44363016	11.94689747	27.88347145	15.35893197	22.26681259	23.58073805	24.22397931	18.92966045	30.01584542	60.19943731	30.30172543	22.12132899
ENSMMUG00000015877	1.176362346	GBE1	ENSG00000114480	5.970768015	11.21459309	0.000811566	0.012632427	722884	2632	"1,4-alpha-glucan-branching enzyme; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7C130]"	11.24210086	15.1591274	12.80795272	21.38131479	9.522115494	7.941163815	23.75833025	11.22763873	14.03429819	12.07551503	12.44173388	13.12197375	21.80549172	10.86809723	12.77150532	10.71222238	16.94565811	21.33576171	10.93853577	12.48832796	9.104870214	11.38704913	13.32793972	6.082666071	9.82959344	24.55927436	16.85623978	15.45049693	24.35329092	36.6777654	21.0647329	15.29436834
ENSMMUG00000015477	1.177991266	LMTK2	ENSG00000164715	6.079431732	10.00036762	0.00156509	0.02153988	NA	22853	lemur tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:17880]	10.9993423	9.829669679	22.97997911	16.6800392	7.652837458	11.54540226	6.489584209	10.55115996	9.583111624	11.75282151	10.77525113	12.02851704	12.32518682	9.03463391	8.705201828	9.361585804	15.18918948	7.963566677	7.860368424	11.51662736	10.91627232	10.46272114	13.16627247	12.39199022	11.28564955	16.90797482	14.92395493	11.20950302	22.16196914	31.21631862	19.81994212	12.8837131
ENSMMUG00000002617	1.185409375	PHF21A	ENSG00000135365	7.385549725	13.77200312	0.000206389	0.004054548	714798	51317	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7H7D4]	31.6974476	31.48956756	46.0804906	26.10593877	30.45433	37.82041156	41.59344614	33.48461542	32.62800477	36.75440787	33.0563101	32.78186924	31.92295754	22.88473488	27.34910148	27.66204929	29.41769171	24.63350981	28.66448688	31.92141536	29.38891225	28.28826946	27.63298071	23.59823041	25.4272656	46.27689712	52.42103103	40.85104648	42.91212082	104.1706556	51.95650527	35.94234637
ENSMMUG00000007277	1.186060952	GTPBP1	ENSG00000100226	5.991877785	11.13015305	0.000849356	0.01310896	701651	9567	GTP-binding protein 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7FC74]	27.18493741	28.89518212	10.42952611	18.59396175	26.13487905	25.12938982	10.80469839	28.48676863	26.04738929	29.8243786	26.09113417	25.21159521	24.51321802	10.92667993	17.81047558	28.77383175	33.91340967	21.84337335	21.10640823	29.53870506	22.62579731	28.40304225	46.46030214	15.93577928	36.3428683	36.54838746	46.42883378	20.11868412	51.26155478	42.5093427	57.70861713	28.31706724
ENSMMUG00000005140	1.192715504	ZFYVE1	ENSG00000165861	5.136133841	9.867213301	0.001682502	0.022677973	696313	53349	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7AGN0]	9.454273503	7.901337628	4.229333557	6.151875001	11.29460728	4.202065907	9.750613278	6.852345846	8.800056461	7.825987237	7.863662433	7.732860049	8.933786367	3.418684194	6.979031329	6.530550663	11.83399437	7.918551376	8.964500346	7.745136825	8.566970365	9.665835216	9.867891075	4.406529918	8.113315221	8.976900876	9.479210773	9.378511754	13.44203954	20.6831574	10.28323454	8.646106264
ENSMMUG00000014038	1.193714863	XRN1	ENSG00000114127	8.448365184	13.75003591	0.000208817	0.004096734	714497	54464	5'-3' exoribonuclease 1  [Source:UniProtKB/TrEMBL;Acc:F6WU61]	41.78844358	33.18316419	53.2439011	47.99825272	59.61791705	57.54482662	24.47596928	41.3324458	70.50539998	54.43838153	50.62107691	44.30784593	29.53084348	43.5802642	50.35450926	53.6853596	54.59402079	36.48152596	51.8012201	40.01313672	40.07022098	63.0312369	86.93147256	69.22198108	99.15559215	80.28817274	155.681085	59.30990217	113.8516607	117.3750667	62.72057837	61.20381324
ENSMMUG00000010996	1.199850774	JAK3	ENSG00000105639	6.976821877	12.69972113	0.00036571	0.006613492	720040	3718	Janus kinase 3 [Source:HGNC Symbol;Acc:HGNC:6193]	26.23826578	20.68968013	38.5570537	59.61405114	35.30385491	16.764001	68.9230375	24.19032505	35.25999076	27.1005532	31.18027198	19.77077486	13.97441032	34.15565881	21.91395286	19.80234231	22.92063127	12.7966966	29.53309177	27.7241534	41.78247484	40.81680159	46.95521186	43.25482147	30.57336787	37.19192943	43.7193173	51.093598	89.23323927	69.08765966	53.51178138	36.74842427
ENSMMUG00000018454	1.206088697	MNDA	ENSG00000163563	10.03114098	8.082026004	0.004470644	0.049166989	719220	4332	myeloid cell nuclear differentiation antigen [Source:HGNC Symbol;Acc:HGNC:7183]	378.148183	545.8953661	488.0818061	169.7815325	186.5408876	266.6101997	491.2265547	826.7036619	617.1932899	687.9617452	489.6541804	616.8692107	943.4210171	296.2341952	770.7059714	640.3918496	750.3653378	914.3177796	617.7803198	596.4669277	220.5882155	294.3345475	643.1825006	582.0358464	753.6678244	860.895324	946.8999674	555.027345	470.23612	1418.031418	786.4347722	611.2009905
ENSMMUG00000020365	1.207063101	ARHGAP18	ENSG00000146376	6.912337447	11.76962123	0.000602052	0.009976866	711107	93663	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6W8H8]	17.33404744	22.2556759	16.17176366	12.57952989	14.64481307	21.03547634	19.7589266	31.19423957	23.47659881	28.06371269	20.39720147	37.53785949	33.01569635	6.184959365	21.76984597	28.90304589	26.3906369	31.19019966	21.09651991	31.23917155	16.37086052	22.82226016	21.00134055	15.87393627	20.9739106	29.34533488	33.05714387	27.03230455	21.34508351	66.14068473	28.55639319	24.8787324
ENSMMUG00000007340	1.207691205	IL18BP	ENSG00000137496	5.152729058	9.242870317	0.002364141	0.029788175	100144607	10068	"Macaca mulatta interleukin 18 binding protein (IL18BP), mRNA. [Source:RefSeq mRNA;Acc:NM_001123353]"	11.39659193	9.00429213	6.285578155	7.625122862	6.670728797	4.759114116	6.625923865	10.84537355	9.567973206	9.631606685	8.314707496	7.021282471	4.153744924	5.133010812	8.536545555	8.320809598	7.430043531	4.347394314	9.609488503	8.226518095	8.598043742	7.813734398	10.23532478	7.658144064	7.922530588	9.856567796	9.867822474	7.503383715	10.86837909	24.3665004	15.34589058	8.840915491
ENSMMUG00000015074	1.208914899	BAZ1A	ENSG00000198604	9.124000835	15.28822497	9.23E-05	0.002050017	693697	11177	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6WVI9]	53.45175222	54.68933811	124.0030691	91.86313641	60.52033536	90.97532239	70.5532543	67.3383681	81.97906105	79.39902704	74.97614067	63.86496833	55.46105515	92.08009783	66.23033281	77.37200705	74.09095052	53.82742027	68.33728098	72.2858496	54.62221708	68.97576984	75.17077501	116.1950694	104.3878792	141.9155836	158.0087217	120.9557362	137.7136344	178.5405128	135.502587	89.6770371
ENSMMUG00000013839	1.211048298	SMAP2	ENSG00000084070	8.64326258	15.69020136	7.46E-05	0.001739227	694502	64744	Stromal membrane-associated protein 2 isoform 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6SYR6]	129.7285289	110.064812	155.3001413	134.4846502	111.0545256	74.77116697	152.0927529	99.51322223	112.7358054	104.6277313	111.8951655	161.8753196	162.3835768	72.87514654	97.24921097	98.64262933	243.4639896	151.3672209	122.4037131	125.8310167	113.4155633	110.1898394	144.8543965	115.7767695	147.9007794	133.4451764	108.2862293	162.3142583	201.0057313	314.3127958	178.0297943	138.3332165
ENSMMUG00000002091	1.211070676	SAMHD1	ENSG00000101347	9.573332702	16.64940152	4.50E-05	0.001109831	NA	25939	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6WNQ8]	159.7411722	211.9139494	150.3960861	147.8998834	190.2325581	195.0586822	208.9018357	151.5597917	284.6285607	198.3630412	192.6456202	199.0057442	228.3839937	220.31581	222.3217989	237.571522	168.0022443	182.2656049	271.1602966	165.2848347	179.1525258	242.1201976	430.9940435	345.7205732	386.1317785	345.3162327	353.6456428	283.6136488	343.1557216	433.3095995	334.4559054	249.020776
ENSMMUG00000004738	1.215223666	NRD1	ENSG00000078618	7.682811781	19.62557844	9.42E-06	0.000285648	NA	4898	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6SU75]	43.90768949	44.10062026	32.17765681	46.03141851	57.0585909	50.15157589	36.91994129	53.93146847	53.69830181	52.21788414	48.0914972	58.2755857	45.54007065	32.57233335	41.47169398	49.23794043	63.59773589	49.99767533	53.41029889	51.08378415	46.53897174	49.73252511	59.5829396	43.07348802	57.36922521	78.33784561	73.59774174	78.11402956	80.63648479	108.1321909	80.90040913	55.71327058
ENSMMUG00000007799	1.217718891	LASP1	ENSG00000002834	8.541896939	14.06679204	0.000176431	0.003571515	694950	3927	LIM and SH3 domain protein 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7CPT5]	80.19566372	107.5123064	58.46354722	53.5606336	80.70046862	63.00133613	133.104819	99.61389532	63.14824029	73.40932908	76.8024964	92.57126449	102.3434785	75.33269822	70.16547129	76.41257946	88.28505955	65.89203741	81.20648145	81.55704763	92.71374838	79.22063122	98.31681661	79.45047518	82.89471668	111.66476	102.5827564	98.13676826	117.8400024	219.6075057	144.7008862	92.45351415
ENSMMUG00000009104	1.219880566	BAK1	ENSG00000030110	5.173266152	9.056284683	0.002617934	0.032208521	706534	578	Bcl-2 homologous antagonist/killer; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H9H3A9]	17.53342484	18.71064911	4.610772986	23.82371204	12.44331451	6.632972989	12.56961949	11.7566112	9.587454478	10.52321821	12.09996286	18.69907647	15.53694828	6.167317401	9.34726614	10.82391744	25.11713718	20.59316295	10.62947553	11.11326465	21.32856312	17.80707812	30.01899401	2.512092057	23.50668626	20.48444278	23.88414039	24.4312677	22.92055657	29.09008237	20.19996531	16.41343949
ENSMMUG00000018874	1.220985281	RIT1	ENSG00000143622	5.964779497	8.353746209	0.00384893	0.043643099	717985	6016	GTP-binding protein Rit1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6WZ38]	42.77901553	36.96660068	58.25076851	39.46930068	49.75420347	51.06000656	6.272541259	53.41791815	51.85966549	63.58304825	50.40710502	55.46067793	62.10878223	58.78575716	48.43315947	57.41481894	40.17257412	41.96230015	48.51723973	50.87519081	48.98761959	45.86787202	39.77551792	12.38045665	24.36973368	61.19276921	58.58643967	62.93721399	50.32001033	140.061459	70.2159749	51.06128787
ENSMMUG00000001413	1.223697525	YIPF1	ENSG00000058799	5.070165439	9.036846848	0.002645916	0.032416354	714632	54432	"Yip1 domain family, member 1 [Source:HGNC Symbol;Acc:HGNC:25231]"	14.69906507	16.71741831	6.767834353	12.95702866	12.90024959	14.99184261	5.098178282	18.69564449	18.74858514	17.65121994	14.84545384	16.11200235	15.1557492	11.2956948	28.41175119	20.48727231	22.80194812	19.29072354	25.5987703	12.42882412	15.56608141	11.61343407	20.13898536	7.10297818	23.62395909	20.34393828	15.74759249	16.60301573	25.56243092	38.76946865	20.83689522	17.55728606
ENSMMUG00000003163	1.226441266	IFI30	ENSG00000216490	8.409801563	10.57871555	0.001143971	0.016787432	719379	10437	"interferon, gamma-inducible protein 30 [Source:HGNC Symbol;Acc:HGNC:5398]"	442.4498237	374.5173168	164.9119804	132.8603535	168.9108207	194.5180745	195.0998762	292.9984427	222.5161026	321.0801638	208.8079894	543.6698772	611.2794036	281.2943922	243.7410923	299.833967	562.0134842	494.9399505	265.2526566	332.2585036	265.0796564	225.5944851	371.3866582	289.289795	416.6479951	310.180758	325.0519569	337.6568927	266.7191963	756.3375242	432.3188654	338.0136688
ENSMMUG00000017148	1.226860087	SDE2	ENSG00000143751	5.331368372	10.15159269	0.001441766	0.020069386	NA	163859	SDE2 telomere maintenance homolog (S. pombe) [Source:HGNC Symbol;Acc:HGNC:26643]	16.21841798	21.8426901	44.6148222	22.14252321	24.92591865	14.38016511	9.936857454	19.69578859	13.00478612	16.14786434	17.95710329	26.62872868	21.722847	27.13451838	10.53679432	15.0360237	14.49468721	10.22707551	14.03003999	17.11077661	19.27974291	26.07837047	14.55101073	23.71989571	16.71453321	28.88957859	36.37763183	51.579688	32.88398218	41.73536307	30.92905338	22.75233917
ENSMMUG00000020348	1.227826541	BNIP2	ENSG00000140299	7.350427694	12.66635676	0.000372294	0.006717843	703234	663	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6W9J6]	35.10259851	34.95306822	61.77272341	27.77487943	55.70696425	86.069783	35.52406914	55.58582799	67.96102156	58.67892517	55.64639612	52.59646408	45.12878221	29.49650881	51.58906805	65.01270218	60.83277559	55.4245804	62.81793312	52.46617387	38.49601377	48.4722418	52.86706065	59.67228354	66.56786812	71.8352884	72.48710985	76.12506481	101.0439734	148.0898454	53.45260582	59.45347349
ENSMMUG00000012091	1.228308662	TXNRD1	ENSG00000198431	7.364307467	11.3314237	0.000762065	0.011972367	701062	7296	thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]	42.71949282	49.32688969	44.27965435	16.84401894	23.79648826	23.47702285	30.14322953	45.13989382	30.48256778	23.18693834	30.31289866	51.95235799	65.69368105	17.89814029	27.81246265	22.29364685	54.1932063	46.24133647	26.04628496	23.12921171	25.67842439	26.98443774	42.03559244	51.4375458	58.73723143	41.47821196	119.332585	46.12731976	42.5129851	105.9970219	39.60946348	42.15291146
ENSMMUG00000023808	1.231400055	CARD6	ENSG00000132357	6.726203484	15.70711043	7.39E-05	0.001729264	695781	84674	"caspase recruitment domain family, member 6 [Source:HGNC Symbol;Acc:HGNC:16394]"	13.76166354	17.61426999	21.68587496	16.18362472	12.42269837	18.98301922	29.19515358	22.19849027	18.53403997	20.23505217	18.7585296	21.39916902	25.4897535	18.74494694	17.06382545	20.32554194	21.85352841	20.75672721	18.25240705	16.77758129	12.98517531	15.03444793	24.27051996	17.29305228	29.56626488	29.58373888	33.61971226	27.81144941	26.71230247	51.94348715	32.02914374	22.41088873
ENSMMUG00000003904	1.231909983	NUCB1	ENSG00000104805	6.758400965	9.99633276	0.001568523	0.021566818	NA	4924	nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]	48.82964552	69.84431187	21.88023866	45.60893185	16.41626363	25.06978501	41.6904792	40.64002478	26.84791841	28.79236629	34.71619554	48.22877943	65.54906105	44.02963576	32.04812858	35.22784241	53.29979627	59.49756965	35.3538642	37.6493536	38.79199529	25.76290631	54.22525705	44.60266875	59.23010911	76.76466876	50.59070018	64.1873412	25.32744961	76.49239394	107.6238619	46.67011161
ENSMMUG00000000990	1.232961597	ACAA1	ENSG00000060971	5.275324519	11.7135433	0.000620469	0.010235631	696743	30	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6SR59]	24.00034947	23.29671059	17.01842167	9.061394628	14.71017394	15.33416446	10.61392036	20.0274656	13.18871031	14.92834117	15.13125282	25.70796923	28.42850823	9.559111503	17.20658943	12.99887074	24.55051188	19.19487546	17.34094068	16.23535775	13.84588851	11.30636672	26.08858146	29.766385	33.15180641	24.33374818	33.58788141	28.88203115	21.71089696	33.89828537	38.93024365	20.9634834
ENSMMUG00000004666	1.23387636	IL4R	ENSG00000077238	6.779062724	17.87158684	2.36E-05	0.000634447	705404	3566	interleukin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6015]	30.14510298	43.05521727	35.88998963	32.7679622	34.87578301	36.62804588	50.8075842	35.82274038	29.25098256	33.31117762	35.3492617	37.59471909	33.03057964	39.58613338	26.44777023	28.04223779	50.75897665	34.49785253	28.85043005	28.77608802	42.61922905	39.19764979	50.79946369	49.12303306	50.2940883	38.6152715	39.64964165	41.34428559	81.21063414	90.15927173	56.96833037	41.67067573
ENSMMUG00000006829	1.234413077	DAPP1	ENSG00000070190	6.093684314	9.268853024	0.002330836	0.029444686	709038	27071	dual adaptor of phosphotyrosine and 3-phosphoinositides [Source:HGNC Symbol;Acc:HGNC:16500]	25.13184604	12.4000751	58.48759181	60.1799122	28.30402925	40.89206529	20.49267741	33.72821543	38.23204565	33.89228733	33.81025138	32.29024866	21.84839903	16.72141539	37.82083763	46.4159057	40.66024301	34.89633432	31.80453279	28.7840001	27.21880453	29.47161606	37.16160989	30.20835359	34.81685065	42.60778068	47.67987643	43.99676026	56.20575172	111.9094095	42.16088669	38.21401207
